Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Chad,TCD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,72.187,72.251,72.3,71.853,71.402,70.946,70.486,70.022,69.554,69.082,68.605,68.125,67.641,67.153,66.661,66.166,65.667,65.165,64.659,64.15,63.637,63.122,62.604,62.082,61.558,61.031,60.502,59.97,59.884,59.315,59.322,59.562
Chad,TCD,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,72.3,,,,,,,,,,,,,,,,,,,,,,,,,59.97,,,,
Chad,TCD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.770264254,5.826641097,-1.512961187,-1.63220672,-3.202155582,0.224196561,1.377734278,4.882299801,5.898328992,,,,,,,,,,,,,,,
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.207,6.66,7.653,7.848,7.574,7.509,7.281,6.831,6.484,5.896,5.545,5.83,6.178,6.375,6.307,5.999,5.677,5.75,7.177,7.551,7.789,8.618,9.212,8.996,8.596,8.118,7.505,6.932,6.777,7.811,7.553,6.916
Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.602,57.726,57.65,57.707,58.04,58.424,58.643,58.93,59.35,59.364,59.981,60.591,60.88,60.748,60.521,60.063,59.645,59.986,60.336,60.124,59.538,59.465,59.356,59.308,59.361,59.319,59.211,59.043,58.872,58.025,58.468,58.814
Channel Islands,CHI,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.804392186,11.16670773,6.588783827,5.030197977,8.933295869,6.802916596,7.391739268,4.180886627,-0.273631398,4.971621488,3.154034925,3.202799135,4.723245269,6.674254168,5.837045719,6.049990826,5.168230985,3.789392806,-1.118037236,5.851651022,6.223896785,6.155340019,3.308508247,1.792649471,2.1519425,1.753038749,1.357695373,3.990029478,0.770539584,-5.978224062,11.6682247,
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.78441243,15.42580647,12.72776695,11.44311964,8.232630341,7.359117818,6.133864644,5.110249545,3.336879175,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,4.524568383,11.64386671
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.23,4.35,4.49,5.87,4.7,7.41,7.14,7.31,11.16,10.49,10.39,10.17,9.77,10.16,9.34,9.02,8.43,9.29,11.31,8.41,7.32,6.64,6.2,6.65,6.49,6.73,6.95,7.21,7.27,11.14,9.35,7.784
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.23,4.35,4.49,5.87,4.7,7.41,7.14,7.31,11.16,10.49,10.39,10.17,9.77,10.16,9.34,9.02,8.43,9.29,11.31,8.41,7.32,6.64,6.2,6.65,6.49,6.73,6.95,7.21,7.27,10.94,9.28,8.25
Chile,CHL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.258227918,-2.081831827,-5.177110117,-2.783799047,-1.837513903,-3.923228027,-4.26949583,-4.778847377,0.131406298,-1.14700035,-1.53827298,-0.825203461,-0.290420313,2.8473943,1.491743224,4.552926442,4.301547779,-3.72837433,1.878517977,1.413501657,-2.72006462,-5.325477886,-4.77874524,-3.462377874,-2.734546075,-2.621143597,-2.755697531,-4.49058027,-5.206842741,-1.694910486,-6.404807159,
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.37293784,35.26354656,34.99573878,36.58583929,38.0435456,30.84971785,29.99148687,27.32971967,27.02289724,27.83290073,28.48257298,28.51803459,29.7153366,32.75250218,34.03530241,38.68472919,37.46659702,31.98399142,31.88920115,33.46690302,32.44175423,30.55830033,29.43043731,28.90286707,27.88064041,26.77956505,27.38115607,27.86152277,27.19591379,29.96041919,31.74858103,
Chile,CHL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.6087323,48.2021131,49.3314378,49.28211651,48.33633853,52.4243926,53.32429826,55.12174235,56.23073897,55.60647359,56.19145356,56.35055914,55.68002664,53.64534842,52.1481092,48.41260701,49.54815235,54.44853124,55.51124998,53.81278118,54.36976409,56.29821325,57.22098524,57.15287588,58.34470936,58.98263633,58.27680715,58.00126866,58.82410652,56.12873149,54.64680674,
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.256215148,9.205793076,8.033661574,7.502211362,7.003034156,5.019558781,5.006550218,5.394231867,5.29404332,5.082962431,4.062420264,4.065033248,4.094775331,3.758265825,3.922211938,3.712045144,3.550571089,3.424432261,3.697126956,3.478284632,3.626183236,3.27493354,3.473375328,3.94662063,3.709404275,4.199089371,4.280971614,3.927435925,3.983967234,4.084313238,3.284870411,
Chile,CHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,53.192,54.245,54.805,55.197,56.025,56.63,56.62,56.75,56.65,55.91,55.01,54.51,55.03,55.4,55.74,56.88,57.35,58.55,58.35,58.69,60.02,59.75,59.78,60.01,59.9,59.66,59.94,59.88,59.62,55.38,57.13,58.994
Chile,CHL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,52.57,53.81,55.32,55.17,53.92,56.63,56.62,56.75,56.65,55.91,55.01,54.51,55.03,55.4,55.74,56.88,57.35,58.55,58.35,58.69,60.02,59.75,59.78,60.01,59.9,59.66,59.94,59.88,59.62,56.36,57.55,60.14
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,17.37231577,14.58447614,12.77982318,12.1152964,13.27700701,13.14564,,,,,,,,,,,,,,,,,,,,,,
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.262786085,14.22452959,13.8837293,13.03680663,10.95395434,9.922556753,9.236779892,7.845951787,7.6616515,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.650678919,9.398725633,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.947200793,6.749773833,5.950500754,2.239701857,8.109792581,
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.556685652,6.35398134,14.61007864,24.25698972,16.79122517,8.313160289,2.786465055,-0.773186012,-1.401472683,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895,0.981015136,1.973575557
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.37,2.37,2.69,2.9,3,3.12,3.23,3.24,3.25,3.26,3.8,4.24,4.58,4.49,4.52,4.43,4.35,4.59,4.72,4.53,4.55,4.58,4.6,4.63,4.65,4.56,4.47,4.31,4.56,5,4.55,4.886
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.3,2.3,2.6,2.8,2.9,3,3.1,3.1,3.1,3.1,3.6,4,4.3,4.2,4.2,4.1,4,4.2,4.3,4.1,4.1,4.1,4.05,4.1,,,3.9,4.93,5.15,5.61,5.11,
China,CHN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.461899766,1.499359197,-2.610340324,1.224118024,0.220324638,0.838556009,3.843890189,3.058375308,1.930077947,1.693848601,1.299167957,2.408758466,2.593019028,3.525766041,5.79092165,8.424125738,9.947847388,9.154122986,4.768144371,3.906751888,1.802248021,2.524448448,1.54856488,2.253281048,2.649016055,1.703305668,1.532655174,0.173668413,0.720660549,1.694180071,1.789217716,
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.48739573,43.11533291,46.17653547,46.16306115,46.75054238,47.10424318,47.09904599,45.79763622,45.35986344,45.53610318,44.79341234,44.45056753,45.62278485,45.90021167,47.02257848,47.55739757,46.88416923,46.97117236,45.95714729,46.49783114,46.52928947,45.42298074,44.17670454,43.08556811,40.84133997,39.5806215,39.85169845,39.68701182,38.58740546,37.84282637,39.42611228,
China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,34.47853688,35.55580572,34.51599613,34.36265612,33.65293801,33.57027127,35.00567727,37.04332902,38.57534809,39.78765517,41.22312631,42.24794475,42.02821619,41.18314017,41.33592592,41.81684191,42.86966501,42.85977979,44.4066672,44.17699192,44.29305673,45.46330539,46.8804015,48.27094049,50.77164515,52.36209096,52.68473653,53.26996792,54.26890427,54.45853111,53.30907167,
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.03406739,21.32886138,19.3074684,19.47428273,19.59651961,19.32548555,17.89527674,17.15903476,16.06478847,14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.24616576,10.16904785,9.636185514,9.325176941,9.177653795,9.11371387,8.942893962,8.643491396,8.387014882,8.057287535,7.463565017,7.043020253,7.143690278,7.698642517,7.264816057,
China,CHN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,78.943,78.714,78.484,78.252,78.018,77.782,77.544,77.304,77.063,76.82,76.273,75.717,75.152,74.579,73.997,73.406,72.807,72.2,71.584,70.96,70.86,70.41,69.97,69.65,69.3,68.88,68.35,67.81,67.38,64.962,67.11,66.902
China,CHN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,76.82,76.46,75.66,74.99,74.24,74.24,73.73,73.18,72.83,72.46,70.96,70.84,70.7,70.68,70.63,70.69,70.89,,,,,,
China,CHN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.001607597,4.044929438,5.385409939,5.814661908,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,2.924861483,1.677898308,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.048151208,10.67701307,
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.38782049,27.01062662,22.44248285,22.84624176,20.89179302,20.79757551,18.47002171,18.67697993,10.87368709,9.225348186,7.965560903,6.351507288,7.129788629,5.904020055,5.051019627,4.293423636,5.544384858,6.996884956,4.202516612,2.272002279,3.415033448,3.169301888,2.016992243,2.898837878,4.989831158,7.513460246,4.314313257,3.240569329,3.523019327,2.526635001,3.495057574,10.17723135
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,15.63,14.19,13.72,11.87,10.963,10.25,10.52,11.32,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.04,13.9,10.726
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,14.48,13.22,13.72,11.06,,11.2,11.27,12.07,11.15,10.29,9.96,9.25,8.8,8.57,8.92,9.09,9.36,10.28,15.98,13.9,10.55
Colombia,COL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.776355811,1.541793294,-3.164034759,-4.488146052,-4.881644259,-4.77689887,-5.391468629,-4.934416344,0.778526883,0.846364052,-1.059256918,-1.31600066,-0.963635183,-0.661544646,-1.337559619,-1.850660852,-2.982616732,-2.682750141,-1.90750719,-2.99515592,-2.906307587,-3.138131557,-3.235960763,-5.200187418,-6.372534949,-4.450299256,-3.182069932,-4.201383447,-4.58285072,-3.457755688,-5.717971679,
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.63041037,29.70021056,30.16888033,29.11468198,29.228924,28.51900196,27.07867036,26.39229161,26.72078756,27.30577228,27.22281504,27.52901277,28.90378013,29.72589209,30.34814977,30.91346003,30.57903507,32.13109113,31.24703434,31.3713561,33.30215517,33.40550062,32.74755529,30.98585272,28.58944789,27.68916231,26.81485891,26.89546675,25.99370984,23.78807252,25.00726216,
Colombia,COL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.63496653,51.21548417,51.66193026,52.82602565,53.93343978,57.21606322,58.39443372,58.91641643,58.22485012,57.19437398,57.16467937,56.45862801,54.90278874,54.15255945,53.17051231,52.51071792,52.95491778,52.0115244,53.48004482,53.39907363,51.44009189,51.98730096,53.35117415,54.63407537,56.21554582,56.89861562,57.60833313,57.65268159,58.13617617,59.89282271,57.96124212,
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.45479816,16.79394339,14.96782924,14.83153787,14.01806597,12.76881903,12.60647115,13.23578965,13.00077152,8.305719533,8.320972677,8.510005177,8.328774165,7.910983162,7.527266702,7.186769531,6.934558676,6.68738485,6.689740696,6.324853876,6.091696108,5.582687054,5.392714954,5.446957215,5.980424808,6.606412266,6.389663553,6.22570969,6.410720822,7.390867702,7.428969103,
Colombia,COL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.716,66.935,67.294,67.699,68.045,68.072,68.247,68.128,67.492,67.63,67.64,67.51,68.2,66.69,65.94,64.587,63.21,63.62,66.39,67.76,68.47,69.41,69.03,69.15,69.48,69.07,68.89,68.39,67.48,62.7,64.33,63.305
Colombia,COL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,71.28,,,45.9,63.8,65.46,67.98,64.85,67.64,66.6,67.44,66.69,65.34,,63.89,64.16,66.95,67.08,67.51,68.07,67.27,66.99,67.02,66.42,66.01,65.24,64.32,63.42,64.33,63.16
Colombia,COL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,5.403915491,19.06535087,17.70902168,,,52.53541953,,,,,65.24508031,68.99900334,72.45266993,62.86013282,65.22769588,67.10291195,47.97616952,53.27858747,66.90716091,66.72724785,71.65057025,72.70387858,91.02660132,80.82517288,
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.395637149,8.530981788,3.006061307,-5.276782997,3.610206432,-1.291688926,4.030153668,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.964611189,3.240740728,3.77776675,4.143506695,3.168409869,4.466247315,2.106657589,1.147350761,3.320446562,3.815762877,3.642451138,1.760780239,-0.195556827,2.112195577,
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,,,,,
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.221,5.021,5.043,5.096,4.953,4.964,4.861,4.847,4.796,4.658,4.704,4.66,4.616,4.57,4.918,5.277,5.657,5.972,6.339,6.686,7.037,7.407,7.74,8.14,8.14,8.082,8.056,8.043,8.063,9.032,8.979,8.811
Comoros,COM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,4.57,,,,,,,,,,8.14,,,,,,,5.86,
Comoros,COM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.416689495,-3.102440486,2.11403811,-2.260928334,-4.759095596,,,,,,,,-3.371830736,-3.272114804,-4.10660652,-3.22701595,-3.973858091,-7.534695568,-4.350303204,-4.332222742,-5.424730733,-4.049704772,,-3.780329406,-0.256465673,-4.34858908,-2.132042351,-2.832249826,-3.331661327,-1.799789363,0.474115728,
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.20631378,12.20656501,12.20621033,12.20675645,12.20645317,12.20664692,12.20609898,12.2065011,12.20612883,12.20627155,12.2063718,12.20631433,12.20627867,12.20629366,12.20649832,12.20643209,12.41024133,12.13563705,12.07332807,11.77544243,11.6973086,11.22256957,11.64828999,11.61092478,10.40840816,9.85451807,9.137350096,8.876795865,8.531000615,8.089453236,9.267578777,
Comoros,COM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,54.53474085,54.5347166,54.53453734,54.53464751,54.53417981,54.53438631,54.53411477,54.53446265,54.53433593,54.5341781,54.53452356,54.53450229,54.53452342,54.5343191,54.53455498,54.53429268,54.29878828,55.78442512,53.52016084,53.18996756,53.60208631,54.04155441,53.05639733,53.78015804,54.89954383,54.1737475,54.1994429,52.65035791,51.88749483,51.44641334,50.93300885,
Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.37656194,29.37653842,29.37584803,29.37626966,29.37647067,29.37611056,29.375999,29.37584348,29.37635894,29.37631994,29.37628658,29.37601242,29.37612727,29.37601992,29.37627389,29.37634063,28.95664626,29.13891501,30.0330064,30.4160595,30.56422084,30.17296341,30.78986256,30.01145051,30.59862821,31.36847203,31.89888687,33.72015306,35.62009799,35.79740358,35.51165241,
Comoros,COM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,42.474,42.462,42.431,42.382,42.313,42.24,42.155,42.057,41.947,41.826,41.724,41.612,41.495,41.38,41.686,41.993,42.301,42.609,42.918,43.227,43.537,43.848,44.159,44.47,44.398,44.34,44.267,44.185,44.096,43.677,43.817,44.162
Comoros,COM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,44.97,,,,,,,,,,,,,41.38,,,,,,,,,,44.47,,,,,,,50.03,
Comoros,COM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288097,6.91616712,2.399398914,3.726947653,5.8211211,4.384528881,1.735422764,6.200154011,
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2154.436827,4129.169857,1986.904762,23773.13177,541.9088832,492.4418502,198.5167074,29.14880692,284.8949759,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,,,,,,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.04,3.043,3.05,2.993,2.962,2.964,2.98,2.953,2.957,2.961,2.928,2.895,2.873,2.857,2.85,3.087,3.316,3.551,3.807,4.017,4.254,4.49,4.468,4.449,4.457,4.479,4.459,4.434,4.436,5.127,5.112,4.987
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,2.95,,,,,,,4.49,,,,,,,,1.47,,
"Congo, Dem. Rep.",COD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,-3.24794599,0.330752301,3.148698923,-0.763068847,-6.022509209,-10.07849492,-4.955939283,-4.301001076,-9.512935941,-4.797161591,-3.913104488,-4.050538938,-3.265250118,-3.515628577,-3.270313653,-2.159682392,-1.061240635,
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,15.87199273,16.86400697,32.35395775,21.25000027,20.44565031,18.71444886,22.4057063,30.01626655,32.61833688,28.85793841,31.78242349,31.79221049,29.73453615,30.20697115,33.2234554,33.01591566,38.68914996,40.94273752,40.25475638,41.28634596,42.97984786,41.7048639,41.16138163,42.19171622,43.25526011,39.65191584,41.21359589,45.34203535,
"Congo, Dem. Rep.",COD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,26.78400571,25.79199731,33.52092023,29.92624912,30.98629447,28.29447186,44.51341862,34.54500012,38.05159829,41.98880955,40.17397566,43.40486397,44.51534982,43.56057551,38.72670525,38.35326828,35.37742181,33.11420829,33.1820626,32.33237873,31.70146247,33.10437481,33.82743725,33.75029293,33.11472215,35.85903911,35.70764289,33.18283986,
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,56.54402804,56.54398926,33.26198154,47.50000059,46.49996743,52.36616493,31.97235827,32.87090402,26.58377932,26.05383881,23.87935949,21.57938225,21.21006065,21.6022053,22.61867976,23.6746667,21.42849112,20.91707601,20.44106071,19.31666763,18.56251731,18.3703885,18.59975364,19.7026975,18.88734319,19.43498871,20.88341888,19.04363013,
